VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,AtLeastOneDose,AtLeastOneDoseCumulative,FullyVaccinated,FullyVaccinatedCumulative
12/30/2020 10:00:00 AM,Frederick,504,2642,12,33,,0,,2642,,33
12/30/2020 10:00:00 AM,Garrett,140,345,,0,,0,,345,,0
12/30/2020 10:00:00 AM,Harford,621,3326,2,8,,0,,3326,,8
12/30/2020 10:00:00 AM,Howard,756,4468,12,61,,0,,4468,,61
12/30/2020 10:00:00 AM,Kent,70,257,1,1,,0,,257,,1
12/30/2020 10:00:00 AM,Montgomery,1910,8078,26,98,,0,,8078,,98
12/30/2020 10:00:00 AM,OOS,957,4928,2,18,,0,,4928,,18
12/30/2020 10:00:00 AM,Prince Georges,534,3720,3,18,,0,,3720,,18
12/30/2020 10:00:00 AM,Queen Annes,110,520,2,3,,0,,520,,3
12/30/2020 10:00:00 AM,Somerset,43,349,,3,,0,,349,,3
12/30/2020 10:00:00 AM,St. Marys,382,1196,,0,,0,,1196,,0
12/30/2020 10:00:00 AM,Talbot,151,492,,1,,0,,492,,1
12/30/2020 10:00:00 AM,Washington,306,1569,1,6,,0,,1569,,6
12/30/2020 10:00:00 AM,Wicomico,310,2102,5,21,,0,,2102,,21
12/30/2020 10:00:00 AM,Worcester,90,959,,7,,0,,959,,7
12/31/2020 10:00:00 AM,Allegany,3,912,,1,,0,,912,,1
12/31/2020 10:00:00 AM,Anne Arundel,593,5248,4,33,,0,,5248,,33
12/31/2020 10:00:00 AM,Baltimore,1062,11481,2,51,,0,,11481,,51
12/31/2020 10:00:00 AM,Baltimore City,680,7480,4,21,,0,,7480,,21
12/31/2020 10:00:00 AM,Calvert,374,1500,3,7,,0,,1500,,7
12/31/2020 10:00:00 AM,Caroline,59,737,,10,,0,,737,,10
12/31/2020 10:00:00 AM,Carroll,257,2330,3,24,,0,,2330,,24
12/31/2020 10:00:00 AM,Cecil,159,1104,2,15,,0,,1104,,15
12/31/2020 10:00:00 AM,Charles,117,884,,3,,0,,884,,3
12/31/2020 10:00:00 AM,Dorchester,63,519,1,9,,0,,519,,9
12/31/2020 10:00:00 AM,Frederick,234,2876,5,38,,0,,2876,,38
12/31/2020 10:00:00 AM,Harford,213,3539,2,10,,0,,3539,,10
12/31/2020 10:00:00 AM,Howard,513,4981,4,65,,0,,4981,,65
12/31/2020 10:00:00 AM,Kent,121,378,1,2,,0,,378,,2
12/31/2020 10:00:00 AM,Montgomery,1417,9495,16,114,,0,,9495,,114
12/31/2020 10:00:00 AM,OOS,538,5466,3,21,,0,,5466,,21
12/31/2020 10:00:00 AM,Prince Georges,316,4036,1,19,,0,,4036,,19
12/31/2020 10:00:00 AM,Queen Annes,89,609,1,4,,0,,609,,4
12/31/2020 10:00:00 AM,Somerset,22,371,1,4,,0,,371,,4
12/31/2020 10:00:00 AM,St. Marys,326,1522,1,1,,0,,1522,,1
12/31/2020 10:00:00 AM,Talbot,71,563,,1,,0,,563,,1
12/31/2020 10:00:00 AM,Washington,201,1770,1,7,,0,,1770,,7
12/31/2020 10:00:00 AM,Wicomico,200,2302,1,22,,0,,2302,,22
12/31/2020 10:00:00 AM,Worcester,63,1022,,7,,0,,1022,,7
01/01/2021 10:00:00 AM,Allegany,9,921,1,2,,0,,921,,2
01/01/2021 10:00:00 AM,Anne Arundel,256,5504,9,42,,0,,5504,,42
01/01/2021 10:00:00 AM,Baltimore,376,11857,8,59,,0,,11857,,59
01/01/2021 10:00:00 AM,Baltimore City,172,7652,4,25,,0,,7652,,25
01/01/2021 10:00:00 AM,Calvert,9,1509,1,8,,0,,1509,,8
01/01/2021 10:00:00 AM,Caroline,2,739,1,11,,0,,739,,11
01/01/2021 10:00:00 AM,Carroll,53,2383,3,27,,0,,2383,,27
01/01/2021 10:00:00 AM,Cecil,108,1212,7,22,,0,,1212,,22
01/01/2021 10:00:00 AM,Charles,21,905,1,4,,0,,905,,4
01/01/2021 10:00:00 AM,Dorchester,18,537,,9,,0,,537,,9
01/01/2021 10:00:00 AM,Frederick,174,3050,16,54,,0,,3050,,54
01/01/2021 10:00:00 AM,Garrett,2,347,,0,,0,,347,,0
01/01/2021 10:00:00 AM,Harford,576,4115,21,31,,0,,4115,,31
01/01/2021 10:00:00 AM,Howard,236,5217,16,81,,0,,5217,,81
01/01/2021 10:00:00 AM,Kent,1,379,,2,,0,,379,,2
01/01/2021 10:00:00 AM,Montgomery,883,10378,42,156,,0,,10378,,156
01/01/2021 10:00:00 AM,OOS,269,5735,16,37,,0,,5735,,37
01/01/2021 10:00:00 AM,Prince Georges,192,4228,6,25,,0,,4228,,25
01/01/2021 10:00:00 AM,Queen Annes,3,612,,4,,0,,612,,4
01/01/2021 10:00:00 AM,Somerset,9,380,,4,,0,,380,,4
01/01/2021 10:00:00 AM,St. Marys,18,1540,1,2,,0,,1540,,2
01/01/2021 10:00:00 AM,Talbot,7,570,,1,,0,,570,,1
01/01/2021 10:00:00 AM,Washington,189,1959,,7,,0,,1959,,7
01/01/2021 10:00:00 AM,Wicomico,149,2451,9,31,,0,,2451,,31
01/01/2021 10:00:00 AM,Worcester,67,1089,4,11,,0,,1089,,11
01/02/2021 10:00:00 AM,Allegany,2,923,,2,,0,,923,,2
01/02/2021 10:00:00 AM,Anne Arundel,168,5672,2,44,,0,,5672,,44
01/02/2021 10:00:00 AM,Baltimore,600,12457,6,65,,0,,12457,,65
01/02/2021 10:00:00 AM,Baltimore City,508,8160,9,34,,0,,8160,,34
01/02/2021 10:00:00 AM,Calvert,8,1517,,8,,0,,1517,,8
01/02/2021 10:00:00 AM,Caroline,21,760,,11,,0,,760,,11
01/02/2021 10:00:00 AM,Carroll,64,2447,2,29,,0,,2447,,29
01/02/2021 10:00:00 AM,Cecil,72,1284,,22,,0,,1284,,22
01/02/2021 10:00:00 AM,Charles,27,932,,4,,0,,932,,4
01/02/2021 10:00:00 AM,Dorchester,34,571,,9,,0,,571,,9
01/02/2021 10:00:00 AM,Frederick,58,3108,1,55,,0,,3108,,55
01/02/2021 10:00:00 AM,Harford,133,4248,1,32,,0,,4248,,32
01/02/2021 10:00:00 AM,Howard,227,5444,3,84,,0,,5444,,84
01/02/2021 10:00:00 AM,Kent,4,383,,2,,0,,383,,2
01/02/2021 10:00:00 AM,Montgomery,633,11011,4,160,,0,,11011,,160
01/02/2021 10:00:00 AM,OOS,203,5938,4,41,,0,,5938,,41
01/02/2021 10:00:00 AM,Prince Georges,284,4512,4,29,,0,,4512,,29
01/02/2021 10:00:00 AM,Queen Annes,19,631,,4,,0,,631,,4
01/02/2021 10:00:00 AM,Somerset,6,386,,4,,0,,386,,4
01/02/2021 10:00:00 AM,St. Marys,5,1545,,2,,0,,1545,,2
01/02/2021 10:00:00 AM,Talbot,59,629,,1,,0,,629,,1
01/02/2021 10:00:00 AM,Washington,29,1988,,7,,0,,1988,,7
01/02/2021 10:00:00 AM,Wicomico,164,2615,1,32,,0,,2615,,32
01/02/2021 10:00:00 AM,Worcester,11,1100,1,12,,0,,1100,,12
01/03/2021 10:00:00 AM,Anne Arundel,210,5882,1,45,,0,,5882,,45
01/03/2021 10:00:00 AM,Baltimore,903,13360,19,84,,0,,13360,,84
01/03/2021 10:00:00 AM,Baltimore City,430,8590,31,65,,0,,8590,,65
01/03/2021 10:00:00 AM,Calvert,13,1530,,8,,0,,1530,,8
01/03/2021 10:00:00 AM,Caroline,4,764,,11,,0,,764,,11
01/03/2021 10:00:00 AM,Carroll,69,2516,,29,,0,,2516,,29
01/03/2021 10:00:00 AM,Cecil,6,1290,,22,,0,,1290,,22
01/03/2021 10:00:00 AM,Charles,123,1055,,4,,0,,1055,,4
01/03/2021 10:00:00 AM,Dorchester,29,600,5,14,,0,,600,,14
01/03/2021 10:00:00 AM,Frederick,104,3212,3,58,,0,,3212,,58
01/03/2021 10:00:00 AM,Harford,103,4351,2,34,,0,,4351,,34
01/03/2021 10:00:00 AM,Howard,151,5595,3,87,,0,,5595,,87
01/03/2021 10:00:00 AM,Kent,84,467,,2,,0,,467,,2
01/03/2021 10:00:00 AM,Montgomery,462,11473,13,173,,0,,11473,,173
01/03/2021 10:00:00 AM,OOS,194,6132,6,47,,0,,6132,,47
01/03/2021 10:00:00 AM,Prince Georges,370,4882,2,31,,0,,4882,,31
01/03/2021 10:00:00 AM,Queen Annes,30,661,,4,,0,,661,,4
01/03/2021 10:00:00 AM,Somerset,3,389,,4,,0,,389,,4
01/03/2021 10:00:00 AM,St. Marys,8,1553,,2,,0,,1553,,2
01/03/2021 10:00:00 AM,Talbot,12,641,1,2,,0,,641,,2
01/03/2021 10:00:00 AM,Washington,113,2101,,7,,0,,2101,,7
01/03/2021 10:00:00 AM,Wicomico,47,2662,2,34,,0,,2662,,34
01/03/2021 10:00:00 AM,Worcester,8,1108,,12,,0,,1108,,12
01/04/2021 10:00:00 AM,Allegany,172,1095,2,4,,0,,1095,,4
01/04/2021 10:00:00 AM,Anne Arundel,1223,7105,19,64,,0,,7105,,64
01/04/2021 10:00:00 AM,Baltimore,2053,15413,66,150,,0,,15413,,150
01/04/2021 10:00:00 AM,Baltimore City,1186,9776,85,150,,0,,9776,,150
01/04/2021 10:00:00 AM,Calvert,117,1647,3,11,,0,,1647,,11
01/04/2021 10:00:00 AM,Caroline,103,867,,11,,0,,867,,11
01/04/2021 10:00:00 AM,Carroll,365,2881,9,38,,0,,2881,,38
01/04/2021 10:00:00 AM,Cecil,115,1405,,22,,0,,1405,,22
01/04/2021 10:00:00 AM,Charles,139,1194,1,5,,0,,1194,,5
01/04/2021 10:00:00 AM,Dorchester,59,659,1,15,,0,,659,,15
01/04/2021 10:00:00 AM,Frederick,630,3842,24,82,,0,,3842,,82
01/04/2021 10:00:00 AM,Garrett,124,471,1,1,,0,,471,,1
01/04/2021 10:00:00 AM,Harford,772,5123,20,54,,0,,5123,,54
01/04/2021 10:00:00 AM,Howard,922,6517,49,136,,0,,6517,,136
01/04/2021 10:00:00 AM,Kent,37,504,,2,,0,,504,,2
01/04/2021 10:00:00 AM,Montgomery,2743,14216,65,238,,0,,14216,,238
01/04/2021 10:00:00 AM,OOS,886,7018,14,61,,0,,7018,,61
01/04/2021 10:00:00 AM,Prince Georges,786,5668,11,42,,0,,5668,,42
01/04/2021 10:00:00 AM,Queen Annes,260,921,,4,,0,,921,,4
01/04/2021 10:00:00 AM,Somerset,10,399,,4,,0,,399,,4
01/04/2021 10:00:00 AM,St. Marys,113,1666,1,3,,0,,1666,,3
01/04/2021 10:00:00 AM,Talbot,116,757,,2,,0,,757,,2
01/04/2021 10:00:00 AM,Washington,393,2494,1,8,,0,,2494,,8
01/04/2021 10:00:00 AM,Wicomico,113,2775,3,37,,0,,2775,,37
01/04/2021 10:00:00 AM,Worcester,83,1191,2,14,,0,,1191,,14
01/05/2021 10:00:00 AM,Allegany,258,1353,1,5,,0,,1353,,5
01/05/2021 10:00:00 AM,Anne Arundel,922,8027,22,86,,0,,8027,,86
01/05/2021 10:00:00 AM,Baltimore,2188,17601,99,249,,0,,17601,,249
01/05/2021 10:00:00 AM,Baltimore City,1274,11050,85,235,,0,,11050,,235
01/05/2021 10:00:00 AM,Calvert,93,1740,1,12,,0,,1740,,12
01/05/2021 10:00:00 AM,Caroline,70,937,,11,,0,,937,,11
01/05/2021 10:00:00 AM,Carroll,438,3319,6,44,,0,,3319,,44
01/05/2021 10:00:00 AM,Cecil,293,1698,8,30,,0,,1698,,30
01/05/2021 10:00:00 AM,Charles,133,1327,5,10,,0,,1327,,10
01/05/2021 10:00:00 AM,Dorchester,225,884,4,19,,0,,884,,19
01/05/2021 10:00:00 AM,Frederick,774,4616,29,111,,0,,4616,,111
01/05/2021 10:00:00 AM,Garrett,177,648,1,2,,0,,648,,2
01/05/2021 10:00:00 AM,Harford,733,5856,37,91,,0,,5856,,91
01/05/2021 10:00:00 AM,Howard,864,7381,66,202,,0,,7381,,202
01/05/2021 10:00:00 AM,Kent,92,596,,2,,0,,596,,2
01/05/2021 10:00:00 AM,Montgomery,1441,15657,143,381,,0,,15657,,381
01/05/2021 10:00:00 AM,OOS,854,7872,58,119,,0,,7872,,119
01/05/2021 10:00:00 AM,Prince Georges,613,6281,29,71,,0,,6281,,71
01/05/2021 10:00:00 AM,Queen Annes,115,1036,4,8,,0,,1036,,8
01/05/2021 10:00:00 AM,Somerset,17,416,,4,,0,,416,,4
01/05/2021 10:00:00 AM,St. Marys,167,1833,,3,,0,,1833,,3
01/05/2021 10:00:00 AM,Talbot,132,889,1,3,,0,,889,,3
01/05/2021 10:00:00 AM,Washington,230,2724,,8,,0,,2724,,8
01/05/2021 10:00:00 AM,Wicomico,272,3047,4,41,,0,,3047,,41
01/05/2021 10:00:00 AM,Worcester,289,1480,3,17,,0,,1480,,17
01/06/2021 10:00:00 AM,Allegany,186,1539,2,7,,0,,1539,,7
01/06/2021 10:00:00 AM,Anne Arundel,1304,9331,74,160,,0,,9331,,160
01/06/2021 10:00:00 AM,Baltimore,2265,19866,191,440,,0,,19866,,440
01/06/2021 10:00:00 AM,Baltimore City,1163,12213,185,420,,0,,12213,,420
01/06/2021 10:00:00 AM,Calvert,147,1887,4,16,,0,,1887,,16
01/06/2021 10:00:00 AM,Caroline,308,1245,2,13,,0,,1245,,13
01/06/2021 10:00:00 AM,Carroll,765,4084,24,68,,0,,4084,,68
01/06/2021 10:00:00 AM,Cecil,224,1922,4,34,,0,,1922,,34
01/06/2021 10:00:00 AM,Charles,516,1843,11,21,,0,,1843,,21
01/06/2021 10:00:00 AM,Dorchester,56,940,9,28,,0,,940,,28
01/06/2021 10:00:00 AM,Frederick,809,5425,20,131,,0,,5425,,131
01/06/2021 10:00:00 AM,Garrett,172,820,,2,,0,,820,,2
01/06/2021 10:00:00 AM,Harford,860,6716,70,161,,0,,6716,,161
01/06/2021 10:00:00 AM,Howard,838,8219,103,305,,0,,8219,,305
01/06/2021 10:00:00 AM,Kent,81,677,,2,,0,,677,,2
01/06/2021 10:00:00 AM,Montgomery,2200,17857,134,515,,0,,17857,,515
01/06/2021 10:00:00 AM,OOS,1080,8952,77,196,,0,,8952,,196
01/06/2021 10:00:00 AM,Prince Georges,753,7034,42,113,,0,,7034,,113
01/06/2021 10:00:00 AM,Queen Annes,262,1298,10,18,,0,,1298,,18
01/06/2021 10:00:00 AM,Somerset,88,504,1,5,,0,,504,,5
01/06/2021 10:00:00 AM,St. Marys,363,2196,6,9,,0,,2196,,9
01/06/2021 10:00:00 AM,Talbot,167,1056,7,10,,0,,1056,,10
01/06/2021 10:00:00 AM,Washington,491,3215,6,14,,0,,3215,,14
01/06/2021 10:00:00 AM,Wicomico,255,3302,5,46,,0,,3302,,46
01/06/2021 10:00:00 AM,Worcester,99,1579,3,20,,0,,1579,,20
01/07/2021 10:00:00 AM,Allegany,256,1795,2,9,,0,,1795,,9
01/07/2021 10:00:00 AM,Anne Arundel,1475,10806,127,287,,0,,10806,,287
01/07/2021 10:00:00 AM,Baltimore,2420,22286,311,751,,0,,22286,,751
01/07/2021 10:00:00 AM,Baltimore City,1259,13472,279,699,,0,,13472,,699
01/07/2021 10:00:00 AM,Calvert,145,2032,6,22,,0,,2032,,22
01/07/2021 10:00:00 AM,Caroline,71,1316,10,23,,0,,1316,,23
01/07/2021 10:00:00 AM,Carroll,397,4481,34,102,,0,,4481,,102
01/07/2021 10:00:00 AM,Cecil,331,2253,16,50,,0,,2253,,50
01/07/2021 10:00:00 AM,Charles,153,1996,17,38,,0,,1996,,38
01/07/2021 10:00:00 AM,Dorchester,117,1057,18,46,,0,,1057,,46
01/07/2021 10:00:00 AM,Frederick,571,5996,60,191,,0,,5996,,191
01/07/2021 10:00:00 AM,Garrett,131,951,,2,,0,,951,,2
01/07/2021 10:00:00 AM,Harford,935,7651,92,253,,0,,7651,,253
01/07/2021 10:00:00 AM,Howard,1065,9284,184,489,,0,,9284,,489
01/07/2021 10:00:00 AM,Kent,27,704,8,10,,0,,704,,10
01/07/2021 10:00:00 AM,Montgomery,2778,20635,346,861,,0,,20635,,861
01/07/2021 10:00:00 AM,OOS,1125,10077,151,347,,0,,10077,,347
01/07/2021 10:00:00 AM,Prince Georges,717,7751,64,177,,0,,7751,,177
01/07/2021 10:00:00 AM,Queen Annes,115,1413,12,30,,0,,1413,,30
01/07/2021 10:00:00 AM,Somerset,13,517,14,19,,0,,517,,19
01/07/2021 10:00:00 AM,St. Marys,180,2376,11,20,,0,,2376,,20
01/07/2021 10:00:00 AM,Talbot,103,1159,9,19,,0,,1159,,19
01/07/2021 10:00:00 AM,Washington,565,3780,9,23,,0,,3780,,23
01/07/2021 10:00:00 AM,Wicomico,219,3521,103,149,,0,,3521,,149
01/07/2021 10:00:00 AM,Worcester,88,1667,34,54,,0,,1667,,54
01/08/2021 10:00:00 AM,,8000,8000,,0,,0,,8000,,0
01/08/2021 10:00:00 AM,Allegany,145,1940,8,17,,0,,1940,,17
01/08/2021 10:00:00 AM,Anne Arundel,1698,12504,194,481,,0,,12504,,481
01/08/2021 10:00:00 AM,Baltimore,2215,24501,377,1128,,0,,24501,,1128
01/08/2021 10:00:00 AM,Baltimore City,1257,14729,294,993,,0,,14729,,993
01/08/2021 10:00:00 AM,Calvert,521,2553,17,39,,0,,2553,,39
01/08/2021 10:00:00 AM,Caroline,117,1433,7,30,,0,,1433,,30
01/08/2021 10:00:00 AM,Carroll,729,5210,67,169,,0,,5210,,169
01/08/2021 10:00:00 AM,Cecil,131,2384,33,83,,0,,2384,,83
01/08/2021 10:00:00 AM,Charles,173,2169,30,68,,0,,2169,,68
01/08/2021 10:00:00 AM,Dorchester,136,1193,14,60,,0,,1193,,60
01/08/2021 10:00:00 AM,Frederick,461,6457,134,325,,0,,6457,,325
01/08/2021 10:00:00 AM,Garrett,328,1279,2,4,,0,,1279,,4
01/08/2021 10:00:00 AM,Harford,739,8390,118,371,,0,,8390,,371
01/08/2021 10:00:00 AM,Howard,1031,10315,231,720,,0,,10315,,720
01/08/2021 10:00:00 AM,Kent,44,748,2,12,,0,,748,,12
01/08/2021 10:00:00 AM,Montgomery,2894,23529,365,1226,,0,,23529,,1226
01/08/2021 10:00:00 AM,OOS,845,10922,280,627,,0,,10922,,627
01/08/2021 10:00:00 AM,Prince Georges,944,8695,127,304,,0,,8695,,304
01/08/2021 10:00:00 AM,Queen Annes,323,1736,19,49,,0,,1736,,49
01/08/2021 10:00:00 AM,Somerset,53,570,26,45,,0,,570,,45
01/08/2021 10:00:00 AM,St. Marys,360,2736,29,49,,0,,2736,,49
01/08/2021 10:00:00 AM,Talbot,315,1474,21,40,,0,,1474,,40
01/08/2021 10:00:00 AM,Washington,447,4227,74,97,,0,,4227,,97
01/08/2021 10:00:00 AM,Wicomico,238,3759,329,478,,0,,3759,,478
01/08/2021 10:00:00 AM,Worcester,89,1756,153,207,,0,,1756,,207
01/09/2021 10:00:00 AM,Allegany,106,2046,2,19,,0,,2046,,19
01/09/2021 10:00:00 AM,Anne Arundel,328,12832,57,538,,0,,12832,,538
01/09/2021 10:00:00 AM,Baltimore,413,24914,138,1266,,0,,24914,,1266
01/09/2021 10:00:00 AM,Baltimore City,376,15105,136,1129,,0,,15105,,1129
01/09/2021 10:00:00 AM,Calvert,418,2971,3,42,,0,,2971,,42
01/09/2021 10:00:00 AM,Caroline,6,1439,1,31,,0,,1439,,31
01/09/2021 10:00:00 AM,Carroll,63,5273,18,187,,0,,5273,,187
01/09/2021 10:00:00 AM,Cecil,45,2429,18,101,,0,,2429,,101
01/09/2021 10:00:00 AM,Charles,502,2671,7,75,,0,,2671,,75
01/09/2021 10:00:00 AM,Dorchester,14,1207,2,62,,0,,1207,,62
01/09/2021 10:00:00 AM,Frederick,353,6810,24,349,,0,,6810,,349
01/09/2021 10:00:00 AM,Garrett,12,1291,,4,,0,,1291,,4
01/09/2021 10:00:00 AM,Harford,93,8483,29,400,,0,,8483,,400
01/09/2021 10:00:00 AM,Howard,394,10709,119,839,,0,,10709,,839
01/09/2021 10:00:00 AM,Kent,3,751,1,13,,0,,751,,13
01/09/2021 10:00:00 AM,Montgomery,892,24421,185,1411,,0,,24421,,1411
01/09/2021 10:00:00 AM,OOS,369,11291,81,708,,0,,11291,,708
01/09/2021 10:00:00 AM,Prince Georges,416,9111,41,345,,0,,9111,,345
01/09/2021 10:00:00 AM,Queen Annes,20,1756,4,53,,0,,1756,,53
01/09/2021 10:00:00 AM,Somerset,56,626,10,55,,0,,626,,55
01/09/2021 10:00:00 AM,St. Marys,295,3031,3,52,,0,,3031,,52
01/09/2021 10:00:00 AM,Talbot,6,1480,1,41,,0,,1480,,41
01/09/2021 10:00:00 AM,Washington,40,4267,6,103,,0,,4267,,103
01/09/2021 10:00:00 AM,Wicomico,148,3907,111,589,,0,,3907,,589
01/09/2021 10:00:00 AM,Worcester,85,1841,44,251,,0,,1841,,251
01/10/2021 10:00:00 AM,Allegany,3,2049,,19,,0,,2049,,19
01/10/2021 10:00:00 AM,Anne Arundel,437,13269,18,556,,0,,13269,,556
01/10/2021 10:00:00 AM,Baltimore,388,25302,44,1310,,0,,25302,,1310
01/10/2021 10:00:00 AM,Baltimore City,275,15380,62,1191,,0,,15380,,1191
01/10/2021 10:00:00 AM,Calvert,24,2995,,42,,0,,2995,,42
01/10/2021 10:00:00 AM,Caroline,1,1440,1,32,,0,,1440,,32
01/10/2021 10:00:00 AM,Carroll,125,5398,17,204,,0,,5398,,204
01/10/2021 10:00:00 AM,Cecil,3,2432,1,102,,0,,2432,,102
01/10/2021 10:00:00 AM,Charles,29,2700,2,77,,0,,2700,,77
01/10/2021 10:00:00 AM,Dorchester,,1207,1,63,,0,,1207,,63
01/10/2021 10:00:00 AM,Frederick,107,6917,30,379,,0,,6917,,379
01/10/2021 10:00:00 AM,Harford,50,8533,14,414,,0,,8533,,414
01/10/2021 10:00:00 AM,Howard,140,10849,38,877,,0,,10849,,877
01/10/2021 10:00:00 AM,Kent,,751,1,14,,0,,751,,14
01/10/2021 10:00:00 AM,Montgomery,734,25155,136,1547,,0,,25155,,1547
01/10/2021 10:00:00 AM,OOS,192,11483,24,732,,0,,11483,,732
01/10/2021 10:00:00 AM,Prince Georges,516,9627,10,355,,0,,9627,,355
01/10/2021 10:00:00 AM,Queen Annes,15,1771,1,54,,0,,1771,,54
01/10/2021 10:00:00 AM,Somerset,1,627,,55,,0,,627,,55
01/10/2021 10:00:00 AM,St. Marys,6,3037,1,53,,0,,3037,,53
01/10/2021 10:00:00 AM,Talbot,2,1482,,41,,0,,1482,,41
01/10/2021 10:00:00 AM,Washington,15,4282,3,106,,0,,4282,,106
01/10/2021 10:00:00 AM,Wicomico,2,3909,2,591,,0,,3909,,591
01/10/2021 10:00:00 AM,Worcester,6,1847,,251,,0,,1847,,251
01/11/2021 10:00:00 AM,Allegany,275,2324,4,23,,0,,2324,,23
01/11/2021 10:00:00 AM,Anne Arundel,1412,14681,299,855,,0,,14681,,855
01/11/2021 10:00:00 AM,Baltimore,3338,28640,550,1860,,0,,28640,,1860
01/11/2021 10:00:00 AM,Baltimore City,1471,16851,469,1660,,0,,16851,,1660
01/11/2021 10:00:00 AM,Calvert,134,3129,24,66,,0,,3129,,66
01/11/2021 10:00:00 AM,Caroline,37,1477,7,39,,0,,1477,,39
01/11/2021 10:00:00 AM,Carroll,546,5944,117,321,,0,,5944,,321
01/11/2021 10:00:00 AM,Cecil,143,2575,47,149,,0,,2575,,149
01/11/2021 10:00:00 AM,Charles,96,2796,35,112,,0,,2796,,112
01/11/2021 10:00:00 AM,Dorchester,29,1236,11,74,,0,,1236,,74
01/11/2021 10:00:00 AM,Frederick,634,7551,218,597,,0,,7551,,597
01/11/2021 10:00:00 AM,Garrett,204,1495,4,8,,0,,1495,,8
01/11/2021 10:00:00 AM,Harford,714,9247,212,626,,0,,9247,,626
01/11/2021 10:00:00 AM,Howard,529,11378,292,1169,,0,,11378,,1169
01/11/2021 10:00:00 AM,Kent,18,769,13,27,,0,,769,,27
01/11/2021 10:00:00 AM,Montgomery,1806,26961,518,2065,,0,,26961,,2065
01/11/2021 10:00:00 AM,OOS,784,12267,278,1010,,0,,12267,,1010
01/11/2021 10:00:00 AM,Prince Georges,691,10318,179,534,,0,,10318,,534
01/11/2021 10:00:00 AM,Queen Annes,184,1955,30,84,,0,,1955,,84
01/11/2021 10:00:00 AM,Somerset,9,636,,55,,0,,636,,55
01/11/2021 10:00:00 AM,St. Marys,177,3214,46,99,,0,,3214,,99
01/11/2021 10:00:00 AM,Talbot,160,1642,16,57,,0,,1642,,57
01/11/2021 10:00:00 AM,Washington,231,4513,157,263,,0,,4513,,263
01/11/2021 10:00:00 AM,Wicomico,224,4133,18,609,,0,,4133,,609
01/11/2021 10:00:00 AM,Worcester,49,1896,2,253,,0,,1896,,253
01/12/2021 10:00:00 AM,Allegany,415,2739,4,27,,0,,2739,,27
01/12/2021 10:00:00 AM,Anne Arundel,1617,16298,394,1249,,0,,16298,,1249
01/12/2021 10:00:00 AM,Baltimore,3895,32535,942,2802,,0,,32535,,2802
01/12/2021 10:00:00 AM,Baltimore City,1570,18421,513,2173,,0,,18421,,2173
01/12/2021 10:00:00 AM,Calvert,263,3392,30,96,,0,,3392,,96
01/12/2021 10:00:00 AM,Caroline,42,1519,22,61,,0,,1519,,61
01/12/2021 10:00:00 AM,Carroll,449,6393,240,561,,0,,6393,,561
01/12/2021 10:00:00 AM,Cecil,216,2791,53,202,,0,,2791,,202
01/12/2021 10:00:00 AM,Charles,154,2950,48,160,,0,,2950,,160
01/12/2021 10:00:00 AM,Dorchester,143,1379,16,90,,0,,1379,,90
01/12/2021 10:00:00 AM,Frederick,1206,8757,300,897,,0,,8757,,897
01/12/2021 10:00:00 AM,Garrett,25,1520,,8,,0,,1520,,8
01/12/2021 10:00:00 AM,Harford,731,9978,229,855,,0,,9978,,855
01/12/2021 10:00:00 AM,Howard,671,12049,429,1598,,0,,12049,,1598
01/12/2021 10:00:00 AM,Kent,37,806,14,41,,0,,806,,41
01/12/2021 10:00:00 AM,Montgomery,2632,29593,975,3040,,0,,29593,,3040
01/12/2021 10:00:00 AM,OOS,1058,13325,419,1429,,0,,13325,,1429
01/12/2021 10:00:00 AM,Prince Georges,1229,11547,521,1055,,0,,11547,,1055
01/12/2021 10:00:00 AM,Queen Annes,132,2087,80,164,,0,,2087,,164
01/12/2021 10:00:00 AM,Somerset,16,652,4,59,,0,,652,,59
01/12/2021 10:00:00 AM,St. Marys,351,3565,47,146,,0,,3565,,146
01/12/2021 10:00:00 AM,Talbot,121,1763,30,87,,0,,1763,,87
01/12/2021 10:00:00 AM,Washington,291,4804,200,463,,0,,4804,,463
01/12/2021 10:00:00 AM,Wicomico,167,4300,38,647,,0,,4300,,647
01/12/2021 10:00:00 AM,Worcester,242,2138,115,368,,0,,2138,,368
01/13/2021 10:00:00 AM,,2,8002,,0,,0,,8002,,0
01/13/2021 10:00:00 AM,Allegany,212,2951,6,33,,0,,2951,,33
01/13/2021 10:00:00 AM,Anne Arundel,1551,17849,315,1564,,0,,17849,,1564
01/13/2021 10:00:00 AM,Baltimore,3055,35590,891,3693,,0,,35590,,3693
01/13/2021 10:00:00 AM,Baltimore City,1489,19910,371,2544,,0,,19910,,2544
01/13/2021 10:00:00 AM,Calvert,415,3807,21,117,,0,,3807,,117
01/13/2021 10:00:00 AM,Caroline,163,1682,20,81,,0,,1682,,81
01/13/2021 10:00:00 AM,Carroll,838,7231,148,709,,0,,7231,,709
01/13/2021 10:00:00 AM,Cecil,508,3299,39,241,,0,,3299,,241
01/13/2021 10:00:00 AM,Charles,651,3601,24,184,,0,,3601,,184
01/13/2021 10:00:00 AM,Dorchester,33,1412,12,102,,0,,1412,,102
